date,const,SP500,UST10Y,fxvol,TED,VIX
2012-03-13,5.463016598617457e-05,0.09057844659871972,-0.010756770206879802,0.0003117616304357249,-0.027709728050590396,0.0014050185351548287
2012-03-14,5.4583900559969366e-05,0.09056845043811043,-0.010756943429557625,0.00031197852081131365,-0.02774491929113604,0.0014057304231764912
2012-03-15,5.449067814580131e-05,0.09056046046868468,-0.010758501415227465,0.00031220614319657367,-0.027704256909300416,0.0014077247512630283
2012-03-16,5.4427051882591694e-05,0.09054920151639036,-0.010759473476754274,0.0003124934092027565,-0.027715341394335728,0.0014099316376309924
2012-03-19,5.432182066831354e-05,0.09053842995835804,-0.01076064140474482,0.00031264057100477427,-0.027722326255829086,0.0014121902060234043
2012-03-20,5.429019988608807e-05,0.09052936584410065,-0.010761930281151449,0.00031283582359802536,-0.027714023043164178,0.0014138445125582925
2012-03-21,5.416310670856347e-05,0.09052112093547438,-0.010762973570737303,0.0003130504285851393,-0.027699035101023978,0.0014152429720712106
2012-03-22,5.4084398761358554e-05,0.09050749364133191,-0.010764074685740848,0.0003131367362929679,-0.027719760905591577,0.0014177166239089409
2012-03-23,5.4008409330590516e-05,0.09049636208495604,-0.01076526568292537,0.0003134458195633784,-0.02773746748221534,0.0014198030420770561
2012-03-26,5.395552088933308e-05,0.09048479165788602,-0.010765752635945654,0.00031377481705787097,-0.02774155508433205,0.0014216299096638434
2012-03-27,5.387668978636941e-05,0.09047804774323386,-0.010766623074035137,0.0003138362513090007,-0.027778989158470012,0.0014240778706783202
2012-03-28,5.379822315715823e-05,0.09047057747454429,-0.010767282641027208,0.0003139077588717123,-0.027809469301263705,0.00142650407267617
2012-03-29,5.3773161757028936e-05,0.09046243877158136,-0.010767711542265898,0.0003141881394165528,-0.027831075483355908,0.001427791079972243
2012-03-30,5.372843875551808e-05,0.09045285929758164,-0.010769641668568147,0.00031438994681930025,-0.027825818244790988,0.001429359731856112
2012-04-02,5.362290171992327e-05,0.09044102993823325,-0.010770380989703454,0.00031466950619861493,-0.02781176138823835,0.0014316280364861725
2012-04-03,5.3548033793598036e-05,0.09043361054661328,-0.010772069988990976,0.00031483811831089684,-0.02778000354816451,0.0014332058055236373
2012-04-04,5.3536815957966535e-05,0.09042492877482572,-0.010772618040093981,0.0003148580262396137,-0.02775793984363071,0.0014342758559642839
2012-04-05,5.347758707878156e-05,0.09041835338271026,-0.010774197526129651,0.000315094281545309,-0.027766400921543706,0.0014369743851312044
2012-04-10,5.339668386384722e-05,0.09041380844250003,-0.010774092779543401,0.00031537168353106676,-0.02778112556958827,0.0014388141263173182
